Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ireland,IRL,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,310209696,356503616,377606336,425615136,486944992,554605312,575431488,595342272,742965760,878539008,961401600,1060907000,1178624300,1598157000,2254575900,2440125700,3328547900,4403575700,5336075900,6908762600,7786099300,9392570400,9784917300,10774296500,12952989600,13720395300,13012772000,13999428100,15624107800,18820254800,19048307600,19975829000,21341741600,23995354400,28372403300,34269742300,38471058400,45210898300,59075097900,68118388100,87409336000,97203030800,99645632800,95629647400,1.03306E+11,1.16911E+11,1.31265E+11,1.42994E+11,1.41785E+11,1.35674E+11,1.44925E+11,1.45143E+11,1.57516E+11,1.57314E+11,1.85182E+11,2.35985E+11,
Ireland,IRL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,684067693.3,786154041.5,832689302,938557266.4,1073800535,1223003605,1268929036,1294851821,1404318220,1660572266,1817050841,2033167880,2318301141,3083459386,4151308967,4251090070,4710653694,6049698722,8058103141,11135980980,12600905163,11905907466,10937756875,10545460018,11057699846,11426997002,13790559559,16385098432,18745180324,21007093202,24812176110,25321116745,28596732681,27904819630,33418614016,43269876641,48476636089,53976717168,66249969609,72574459940,80531910816,86982577897,93775299078,1.07934E+11,1.28266E+11,1.45393E+11,1.64678E+11,1.95721E+11,2.07683E+11,1.88489E+11,1.91953E+11,2.01755E+11,2.02386E+11,2.08872E+11,2.45687E+11,2.61711E+11,
Ireland,IRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,23.98980768,23.51392511,24.56078563,26.29819715,28.44220178,22.87330964,24.89264143,27.36285804,28.46058074,32.36701498,27.2720784,27.80939736,27.22276475,23.3523355,22.30684557,19.55995844,18.36280882,16.72116925,16.29974197,18.39176508,21.50583531,19.65327359,16.62048086,15.45390117,16.49765572,18.85434251,20.51053799,22.23971211,24.1214415,24.65498647,24.53341262,24.2858077,24.09093073,25.74772481,27.23853931,30.32595335,31.86830423,29.21489352,24.61396632,20.28157863,17.30488774,17.59493757,19.93492331,18.58128915,21.95036716,21.65487668,
Ireland,IRL,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,7318026300,7501451600,8631400400,9989482500,9932219500,7753163800,9088891900,10621825200,11713802800,13632266000,11553650200,12617455600,13256535100,11834759400,11873955400,10869862700,10560887500,9818921700,9932094500,11750072500,14543326400,13574099700,11857183500,11365140300,12734012000,15801951500,18339595300,21725508200,25089371200,27389441200,29227354200,30320320100,32161579100,35211850600,37800405500,44502447800,48379343800,47846383900,41344744800,33296863900,28920669000,31104527400,34920703900,32808468200,40986997300,51924287400,
Ireland,IRL,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,2.506485936,15.06306859,15.73420346,-0.573232898,-21.93926242,17.2281682,16.86600872,10.2805081,16.37780004,-15.24776438,9.207526466,5.065042591,-10.72509286,0.33119389,-8.45626134,-2.842494045,-7.025600831,1.152599068,18.30407473,23.77222694,-6.664408632,-12.648472,-4.149747704,12.04447692,24.09248162,16.05905321,18.4623098,15.4834721,9.167507554,6.710297543,3.739530758,6.072689846,9.484209375,7.351374199,17.73008044,8.711646643,-1.101626972,-13.58856944,-19.46530554,-13.14296419,7.551202913,12.26887794,-6.048663011,24.92810408,26.6847801,
Ireland,IRL,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,,,,,,,,,,,9692750066,9935697483,11432318411,13231102649,13155257616,10269091126,12038267417,14068642649,15514970596,18055981457,15302847947,16711861722,17558324636,15675178013,15727093245,14397169139,13987930464,13005194305,13155092053,15563009934,19262683974,17978940000,15704878808,15053165960,16866241060,20929737086,24290854702,28775507550,33230955232,36277405563,38711727417,40159364371,42598118013,46638212715,50066762252,58943639470,64078601060,63372693907,54761251391,44101806490,38305521854,41198049536,46252587947,43454924768,54287413642,68773890596,
Ireland,IRL,Gross capital formation (current LCU),NE.GDI.TOTL.CN,,,,,,,,,,,558536100,626152100,789698200,1020719500,1221031800,1246387800,1664479900,2242596500,2763380400,3682253300,3668448400,4539285800,5235026000,4959490900,5259114200,5000342200,4980339100,4850872900,5136841400,6471779100,8148429600,7726925500,6942923200,6972551400,8005302300,10334616600,12348667600,15427095800,19382189000,22859416000,26589972200,29614245100,32751825100,37477629700,42531244800,51619554400,58975717400,57639064800,46197268800,34418720700,28920669000,30451595100,35036350700,33485206100,42399240000,55396464100,
Ireland,IRL,Gross capital formation (current US$),NE.GDI.TOTL.CD,,,,,,,,,,,1055634285,1199984860,1553300944,1969360409,2248263303,2171407317,2355618313,3080912900,4173029900,5935289007,5936961321,5753943212,5851806394,4854155721,4489597234,4164522529,5278019394,5677519780,6162977085,7223773970,10614080500,9794556344,9303126357,8108560763,9429095760,13048758333,15560317036,18418213706,21736221823,24354800767,24497855353,26500443043,30822346226,42299807788,52807604668,64195441363,73987852716,78892779633,67668476344,47817061267,38305521854,42329156380,45016881337,44459666571,56252502299,61435581790,
Ireland,IRL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,,,,,,,,,35024700,6012500,38005300,52384400,169061400,25830600,17113300,229792300,112676900,251323100,-110441800,-210044100,204309600,116275500,267968300,197631100,169608600,-1255700,-213861800,209098000,841405600,786195900,-240583800,-165350800,-189444100,438866300,427891600,820735900,1264605600,441339900,830968300,390503400,665724300,1212874300,418794700,818874900,1676291000,1066191000,-327792400,-1456947200,-509372500,756423500,207160500,787952200,1902456900,,
Ireland,IRL,Changes in inventories (current LCU),NE.GDI.STKB.CN,,,,,,27526686,9839869,-6352323,17562268,43718928,35024700,6012500,38005300,52384400,169061400,25830600,17113300,229792300,112676900,251323100,-110441800,-210044100,204309600,116275500,267968300,197631100,169608600,-1255700,-213861800,209098000,841405600,786195900,-240583800,-165350800,-189444100,438866300,427891600,820735900,1264605600,441339900,830968300,390503400,665724300,1212874300,418794700,818874900,1676291000,1066191000,-327792400,-1456947200,-501814000,615219900,768536300,614272200,2825099200,1161645100,
Ireland,IRL,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,60701250.92,21698665.69,-13816114.51,33195356.04,82635419.34,66196749.2,11522614.03,74754720.69,101069650.8,311289633.6,45001045.3,24219218.79,315692128,170155391.1,405098484.8,-178737336.1,-266249334.5,228380952.4,113805911.7,228759006.3,164596568.7,179746290.8,-1469686.33,-256582843.4,233394352,1096008337,996572315.9,-322368752.5,-192290731.5,-223137927,554124116.2,539177923.4,979866165.2,1418196254,470210845.9,765587156.8,349443758.4,626505081.9,1368932619,519983486.5,1018374456,2102987078,1459336162,-480141204,-2024100028,-664654304.6,855184737.3,987463212.6,815594119.8,3748154430,1288283354,
Ireland,IRL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,22.4513207,23.34245785,23.36899232,24.93217529,24.31223609,22.43423102,24.69302531,24.4436565,27.30348215,30.09921284,28.23225269,29.26967618,26.16690998,22.83606218,21.15693336,18.79092563,17.74830755,16.77571595,17.07470614,17.8106726,19.19324141,17.57170224,17.28650607,15.89227608,16.96476059,18.05368044,19.7998308,21.05653851,22.54761978,24.17898003,23.76671425,23.96556687,23.6012506,24.9144609,26.97032812,29.84487283,30.96249835,28.67448474,24.7886145,21.14009948,17.60515171,17.23946345,19.49764283,18.24042312,20.48779455,21.20078125,
Ireland,IRL,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,,,,,,,,,,,7039188700,7667149700,8266567000,9602728300,8487304800,8180935900,9290016500,9666793100,11491685700,13055879400,12439970200,13625484400,13160539500,11938552900,11638209900,10740352600,10440326800,10321529100,10861875400,11962716400,13565961600,12618523300,12615166700,11973904600,13391368700,15505930700,18053069700,20906419400,23716351300,27054409100,28421339200,30076028600,31746940600,34278787000,37623667700,43958556100,47128589000,47143192600,41683047000,34627047200,29422483000,30499771600,34120166100,32184667600,38077319100,50617818300,
Ireland,IRL,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,8.920928629,7.817993954,16.16343641,-11.61569364,-3.609731325,13.55689146,4.055715079,18.8779524,13.61152524,-4.717485365,9.529879742,-3.412318317,-9.28523181,-2.515740413,-7.714737126,-2.793444603,-1.137873385,5.235138077,10.13490727,13.40201628,-6.983937652,-0.026600577,-5.08326299,11.83794382,15.79048451,16.42686949,15.80534362,13.44052201,14.07492138,5.052522474,5.821996593,5.555627115,7.975087842,9.757873579,16.83750891,7.211412706,0.030986712,-11.58204462,-16.92774475,-15.03034368,3.661446928,11.87023479,-5.672594015,18.30887792,32.93430183,
Ireland,IRL,Gross fixed capital formation (constant 2010 US$),NE.GDI.FTOT.KD,,,,,,,,,,,9323428742,10155165166,10949095364,12718845430,11241463311,10835676689,12304657616,12803699470,15220775762,17292555497,16476781722,18046999205,17431178146,15812652848,15414847550,14225632583,13828247417,13670899470,14386589934,15844657483,17968161060,16713275894,16708830066,15859476291,17736912185,20537656556,23911350596,27690621722,31412385828,35833654437,37644157881,39835799470,42048927947,45402366887,49832672450,58223253113,62421972185,62441314702,55209333775,45863638675,38970176159,40397048477,45192272980,42628698808,50433535232,67043467947,
Ireland,IRL,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,,,,,,,,,,,522716700,621586100,751378700,967699700,1043731200,1222462000,1651132300,2003345500,2651031900,3424255400,3797604300,4777644900,5031981700,4849846500,4988008200,4803745300,4813674800,4866697100,5381070300,6267301600,7272201900,6908530200,7221143900,7170339100,8231959700,9895750300,11920776000,14606359800,18117583400,22418076100,25759003900,29223741700,32086100800,36264755300,42112450100,50800679500,57299426400,56572873800,46525061100,35875667900,29422483000,29836375300,34267814400,32870933900,39574140700,54234819000,
Ireland,IRL,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,987935550.9,1191234381,1477928206,1867064827,1921802983,2129724739,2336728418,2752226267,4003370432,5519431657,6145985273,6056084295,5624839817,4746840070,4258159638,4000787291,5101393387,5696040613,6455993161,6995537002,9472713169,8757168462,9675926437,8338573206,9696065607,12494634217,15021139113,17438347421,20318025569,23884589921,23732268196,26150999284,30195841144,40930875056,52287621182,63177066907,71884865638,77433443471,68148617401,49841161295,38970176159,41473971782,44029418124,43644072451,52504347736,60147298436,
Ireland,IRL,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.52672981,32.10405082,29.90839054,31.11561827,30.96395871,32.28256848,34.53633343,35.10144956,36.02141424,34.61977183,33.05907404,32.29216608,30.90536077,33.98576797,38.06990422,38.18418755,41.36912049,44.1731169,44.65635727,44.46702274,44.31835368,43.33230441,42.99402124,46.90784211,53.25752742,53.98444683,49.050604,52.38799272,55.53746984,58.86999474,54.65215789,55.52690838,58.34774597,63.30434752,67.89287191,73.44732574,74.83377542,77.16192298,84.48789243,86.71704069,94.48844296,95.33706461,90.48024054,80.85123198,80.53652246,79.57035402,78.97362246,80.74500303,84.15084559,93.45444831,103.392992,102.4457526,106.775606,106.0894353,113.7867376,123.9945912,
Ireland,IRL,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,2235688994,2619877996,2592966165,2841822957,3073821032,3348816599,3705147968,4087900290,4454457781,4660383000,5515959600,5742034900,5948846800,6598254600,6644795000,7146568100,7726627600,8810771900,9896149000,10536310400,11205752200,11424892600,12057348700,13317637500,15527072600,16548649400,17026227700,19362100500,21109381000,23286310400,25319187600,26763062700,30479903600,33436135300,38496270800,46176962600,51912870500,61022777700,74917875700,86649449200,1.0478E+11,1.19458E+11,1.27194E+11,1.25034E+11,1.33187E+11,1.40485E+11,1.48986E+11,1.62248E+11,1.56077E+11,1.63333E+11,1.72795E+11,1.77764E+11,1.82003E+11,1.87663E+11,2.14723E+11,2.88563E+11,
Ireland,IRL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,17.18436703,-1.027216953,9.597379058,8.163706141,8.946375336,10.64051611,10.33028438,8.966889218,4.622902043,18.358504,4.098567002,3.601717921,10.9165326,0.705344107,7.551370659,8.116616142,14.03127414,12.31875155,6.468793063,6.353664372,1.955606336,5.535772826,10.45245378,16.59029314,6.579326486,2.885904997,13.71926208,9.024230093,10.31261599,8.729923999,5.702691266,13.8879505,9.698953575,15.13373317,19.95178141,12.42157902,17.54845593,22.77034662,15.65924473,20.92401044,14.00814472,6.475844594,-1.697794933,6.520374899,5.47990951,6.051221242,8.901457165,-3.803444783,4.64851838,5.793179025,2.875765817,2.384427437,3.109824413,14.41947557,34.38886538,
Ireland,IRL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2961177475,3470037081,3434392271,3764003916,4071286135,4435518674,4907480753,5414437471,5899944080,6172692716,7305906755,7605344238,7879267285,8739410066,8801052980,9465653113,10233943841,11669896556,13107482119,13955378013,14842055894,15132308079,15969998278,17639254967,20565659073,21918740927,22551294967,25645166225,27959445033,30842795232,33535347815,35447765166,40370733245,44286271921,50988438146,61161539868,68758768874,80824871126,99228974437,1.14767E+11,1.38781E+11,1.58222E+11,1.68468E+11,1.65608E+11,1.76406E+11,1.86073E+11,1.97333E+11,2.14899E+11,2.06725E+11,2.16335E+11,2.28867E+11,2.35449E+11,2.41063E+11,2.4856E+11,2.84401E+11,3.82203E+11,
Ireland,IRL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,259670912,303982912,306566688,342998144,388472736,431234496,486137408,539623424,624813504,693636032,769688800,859907800,993694100,1319099400,1634351800,2080691700,2766201800,3620326400,4335909500,5058818100,5961393600,7073066400,8267889800,9962130600,12556119500,13800679000,13303446300,15197950000,17502557700,20715445200,20707368700,21831084900,24373778500,28561902400,32944254200,40258627500,45054762500,53525170300,67888160800,80401622200,1.02409E+11,1.16255E+11,1.23009E+11,1.17685E+11,1.25753E+11,1.35441E+11,1.46149E+11,1.59305E+11,1.5794E+11,1.58596E+11,1.72795E+11,1.77303E+11,1.87662E+11,1.91183E+11,2.1979E+11,3.17197E+11,
Ireland,IRL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,572620663,670336524.2,676034211,756372067.6,856651651.6,950948957.2,1072019668,1173664975,1180992496,1311077535,1454713287,1647964354,1954551731,2545049971,3009301786,3624898432,3914805831,4973659019,6547734068,8154123308,9647829099,8965732539,9241996199,9750543800,10718900034,11493861081,14098607779,17787862828,20998869466,23122497154,26973256090,27672816453,32659491491,33215376672,38803597409,50831600379,56772634199,63903020893,76133408994,85661221180,94351497052,1.04031E+11,1.15762E+11,1.32827E+11,1.56137E+11,1.68438E+11,1.83351E+11,2.18046E+11,2.31347E+11,2.20334E+11,2.28867E+11,2.4646E+11,2.4112E+11,2.53841E+11,2.91603E+11,3.51777E+11,
Ireland,IRL,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,,,,,,,,,,,108.2342989,107.5481343,105.7516036,107.1897439,114.4472396,106.5962176,108.4100023,109.5567524,110.3009041,116.2610164,113.5652765,114.2101668,107.8887254,103.8241769,101.6833481,99.68595233,98.92826643,95.86864304,94.03947946,94.61417084,95.62130416,95.28119538,92.74168678,89.87874346,90.57814192,89.07395434,89.06478679,88.01413966,89.0320035,86.75193756,86.16035541,84.37640118,82.81509582,84.84784942,85.62419037,89.113354,91.9572593,91.73267179,91.39234413,86.49302483,83.32375216,81.41773502,82.84758012,81.20573962,82.08320935,68.25364446,
Ireland,IRL,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,30295249500,31410505400,33491048200,36009088300,37066878800,37354641000,38659829700,41936643400,45552379200,48160383700,48063766000,49564080100,49469246500,48811716900,50190567700,51224773500,51559601000,52713137800,54662275200,58528613300,62600965600,62973836000,63518560500,64466303000,68001658000,72961780100,79592382100,87338109500,96174220300,1.04234E+11,1.14145E+11,1.19362E+11,1.24691E+11,1.29262E+11,1.32927E+11,1.48743E+11,1.61533E+11,1.67704E+11,1.61834E+11,1.44253E+11,1.39254E+11,1.38011E+11,1.39943E+11,1.37827E+11,1.49183E+11,1.62574E+11,
Ireland,IRL,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,,,,,,,,,,,40126158278,41603318411,44359004238,47694156689,49095203709,49476345695,51205072450,55545223046,60334277086,63788587682,63660617219,65647788212,65522180795,64651280662,66477573113,67847382119,68290862252,69818725563,72400364503,77521342119,82915186225,83409054305,84130543709,85385831788,90068421192,96638119338,1.0542E+11,1.1568E+11,1.27383E+11,1.38059E+11,1.51186E+11,1.58096E+11,1.65154E+11,1.71208E+11,1.76062E+11,1.9701E+11,2.13951E+11,2.22125E+11,2.14349E+11,1.91063E+11,1.84443E+11,1.82796E+11,1.85355E+11,1.82553E+11,1.97593E+11,2.1533E+11,
Ireland,IRL,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,929982304,999388480,1096058656,1184951328,1353068736,1459183040,1496905600,1593044032,1852713536,2188486464,2519935300,2863898300,3400210900,4160386400,4913252500,5808526500,7248980400,8979017800,10709667500,13226505800,15276003200,18642352500,20747352000,22049831400,23973104500,25483892300,26831206400,27811847100,29636413400,33293270700,36230327900,37460970300,38741262300,40551842000,43952026900,48824039700,53622749800,61053063900,71539469100,80433977600,93382909700,1.02889E+11,1.12588E+11,1.23502E+11,1.33697E+11,1.51685E+11,1.70177E+11,1.80983E+11,1.71532E+11,1.46782E+11,1.39254E+11,1.4091E+11,1.45608E+11,1.4634E+11,1.58552E+11,1.74603E+11,
Ireland,IRL,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2050776806,2203829800,2417004775,2613028967,2983757829,3217758791,3300943762,3464823619,3501910202,4136572074,4762682480,5488498084,6688062352,8026985144,9046681090,10119384146,10258958958,12335510098,16172859408,21319319471,24722452177,23630818228,23191763917,21581512577,20465344460,21224196136,28434936838,32551319171,35556584763,37161815716,47193341019,47485068196,51911111215,47158788231,51769171849,61646514773,67568989163,72890477436,80228181115,85695693160,86035479731,92070728770,1.05955E+11,1.39393E+11,1.66E+11,1.88639E+11,2.13495E+11,2.47718E+11,2.51255E+11,2.03921E+11,1.84443E+11,1.95871E+11,1.87086E+11,1.94302E+11,2.10356E+11,1.93638E+11,
Ireland,IRL,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,8.317922254,9.117644761,10.15259624,11.55371212,13.25510175,15.54967828,18.75067856,21.41091197,23.5106655,27.46345603,31.78278456,37.61262685,41.93989896,45.17323463,47.76416287,49.74915565,52.03920488,52.76075047,54.21730671,56.88375108,57.87503045,59.48656248,60.99203445,62.90393603,64.63375775,66.91728139,67.37171119,69.90426545,74.38528628,77.16652707,81.81056257,86.19893904,90.29346261,95.54403041,100.5793306,101.9781632,105.350869,107.9176918,105.9926545,101.7537239,100,102.1005144,104.0476955,106.1766007,106.2801257,107.3990916,
Ireland,IRL,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,26883223900,28089619900,29697227500,31797695100,32779709900,33707476600,34640997900,36549214200,39765381300,41542956300,42436023700,42999865000,41152629100,41358235800,41868619700,43464591300,44412640100,44883775100,45788843300,47907011100,49024222400,50010576700,51464177600,52614051500,54880108800,56826963800,60406992300,64328712000,69217686600,75025560600,82489031600,87515548300,91482035800,94128541000,97007159800,1.03151E+11,1.09601E+11,1.16915E+11,1.17312E+11,1.11545E+11,1.10373E+11,1.09248E+11,1.07412E+11,1.06756E+11,1.09467E+11,1.13541E+11,
Ireland,IRL,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,,,,,,,,,,,35606919073,37204794570,39334076159,42116152450,43416834305,44645664371,45882116424,48409555232,52669379205,55023783179,56206653907,56953463576,54506793510,54779120265,55455125430,57568995099,58824688874,59448708742,60647474570,63452994834,64932744901,66239174437,68164473642,69687485430,72688885828,75267501722,80009261325,85203592053,91679055099,99371603444,1.09257E+11,1.15915E+11,1.21168E+11,1.24674E+11,1.28486E+11,1.36624E+11,1.45167E+11,1.54854E+11,1.5538E+11,1.47742E+11,1.46189E+11,1.44699E+11,1.42267E+11,1.41398E+11,1.44989E+11,1.50385E+11,
Ireland,IRL,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,,,,,,,,,,,2020426100,2304556200,2683303500,3227467500,3819835100,4687880900,5739509700,6918517600,8163886600,9863425100,11982448900,14571438500,15916752600,17446242600,19010360900,20773088200,22191759900,23221457000,24680824700,26975384800,28328534100,29935105700,31889027900,33648388100,36010568100,38341237900,41959274700,46141396700,51620489700,57981896200,67034823100,74559365300,82333416900,88439972300,93878521400,1.01978E+11,1.11743E+11,1.23085E+11,1.26492E+11,1.14643E+11,1.10373E+11,1.10309E+11,1.10103E+11,1.10533E+11,1.1424E+11,1.19362E+11,
Ireland,IRL,Final consumption expenditure (current US$),NE.CON.TOTL.CD,,,,,,,,,,,3818609148,4416550786,5277937648,6227025854,7033391825,8167039895,8122713982,9504763841,12328430384,15898493069,19392213789,18470577386,17792032864,17075699912,16228752689,17300814691,23518185566,27178671582,29611067427,30109816721,36900526377,37945374192,42729502747,39130582742,42415274558,48410653914,52872069934,55087627388,57889973870,61774873429,61760478257,66719789978,77482982213,99819381828,1.16561E+11,1.26823E+11,1.40187E+11,1.68471E+11,1.85281E+11,1.59271E+11,1.46189E+11,1.53335E+11,1.41467E+11,1.46759E+11,1.51566E+11,1.32374E+11,
Ireland,IRL,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,,,,,,,,,,,84.24449124,84.03420918,81.19081796,80.89154673,86.00503784,83.72290799,83.51736089,82.19389432,81.84032339,83.89400143,86.29319811,86.40076945,80.66596068,80.47184141,79.37650255,80.12599389,80.56545762,79.14747379,77.73973749,76.22240576,74.11546885,75.62792179,76.12120591,74.42484229,74.08048621,70.21961183,68.5542488,65.77442756,64.910562,62.09695109,61.62694279,60.09059348,58.72416509,59.10012462,58.38565106,58.78740065,60.08895507,62.51777827,66.77837781,66.21144619,66.01886442,63.82279746,62.91265681,62.62445046,60.13284219,46.59876778,
Ireland,IRL,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,,,,,,,,,,,22977223200,23909053800,24859647800,26019605800,27134659300,29601477200,29570937800,31314818200,33838576400,34528117700,36510115800,36946624500,36212711400,36976957500,38316612300,40354910800,40998713500,42894216100,44730180700,46778540800,48057639200,49399736300,51661377000,53101162700,55267646000,57159828600,61252786800,65612601300,71084849100,76844843600,84917942900,89041983600,92529426700,94050050400,95126231200,1.0424E+11,1.13154E+11,1.19858E+11,1.20489E+11,1.10956E+11,1.10334E+11,1.06906E+11,1.05022E+11,1.05019E+11,1.08196E+11,1.1065E+11,
Ireland,IRL,"Final consumption expenditure, etc. (annual % growth)",NE.CON.TETC.KD.ZG,,,,,,,,,,,,4.055453489,3.975874612,4.666027489,4.285435792,9.091022197,-0.1031685,5.897277969,8.059309762,2.03773732,5.740243697,1.195582897,-1.986414483,2.110436006,3.622944911,5.319620858,1.595351563,4.623322144,4.280214833,4.57936916,2.73437003,2.792682126,4.578244479,2.786967332,4.079916879,3.423671419,7.160550163,7.117740641,8.340239057,8.102984775,10.50571375,4.856500946,3.916627819,1.643394706,1.144263927,9.580879306,8.551249584,5.924534514,0.526481936,-7.91202312,-0.560777613,-3.106194215,-1.762221626,-0.00350706,3.025141693,2.268257375,
Ireland,IRL,"Final consumption expenditure, etc. (constant 2010 US$)",NE.CON.TETC.KD,,,,,,,,,,,30433408212,31667620927,32926685828,34463054040,35939946093,39207254570,39166805033,41476580397,44819306490,45732606225,48357769272,48935926490,47963856159,48976102649,50750479868,53450212980,54302931788,56813531258,59245272450,61958332185,63652502252,65430114305,68425664901,70332665828,73202180132,75708382252,81129518940,86904107682,94152118013,1.01781E+11,1.12474E+11,1.17936E+11,1.22556E+11,1.2457E+11,1.25995E+11,1.38066E+11,1.49873E+11,1.58752E+11,1.59588E+11,1.46961E+11,1.46137E+11,1.41598E+11,1.39103E+11,1.39098E+11,1.43306E+11,1.46556E+11,
Ireland,IRL,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,,,,,,,,,,,1961399200,2237746200,2610512700,3139666900,3692220700,4562138700,5584500500,6736421300,7946287100,9544252500,11607554800,14103066700,15512326000,17090340500,18713990300,20483550100,21850867300,22960974200,24499572000,26821491600,28081898300,29734044800,31798339100,33579290600,35946724600,38489423100,41274082200,45625968100,52157280100,57574561600,66792937500,73274794300,79836001600,86024400300,91165476600,1.00065E+11,1.11201E+11,1.23343E+11,1.25334E+11,1.12364E+11,1.10334E+11,1.10458E+11,1.10571E+11,1.12855E+11,1.16152E+11,1.19207E+11,
Ireland,IRL,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,,,,,,,,,,,3707048195,4288513223,5134761408,6057624735,6798417787,7947976829,7903340645,9254597197,11999829508,15384030464,18785490856,17876875016,17339957523,16727356856,15975747226,17059673607,23156917444,26873799391,29393607678,29938041746,36579260518,37690511852,42607984859,39050227468,42340076090,48597756439,52008672127,54472263730,58491959291,61340892393,61537624378,65570285727,75132694899,97093002596,1.13193E+11,1.24444E+11,1.39507E+11,1.68825E+11,1.83586E+11,1.56104E+11,1.46137E+11,1.53542E+11,1.42069E+11,1.49842E+11,1.54103E+11,1.32202E+11,
Ireland,IRL,"Household final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35868130279,36515505984,37569611344,38661343586,40348529453,41739226758,44854302318,47752304571,51480998084,56338128118,62287708839,65173292745,67597427668,69542949050,72068988944,77156126811,82319099380,87764470313,87772299614,82684106893,82825577515,82054952706,81031749191,80749005061,82195179034,86342368126,
Ireland,IRL,"Household final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24830568430,26107958457,27571798453,29081379627,30981771071,32714950449,35898481754,37806504207,41851373796,45373085182,50797446989,54084358856,56728729787,60368499953,64352447632,69925840214,76759188378,84027359467,85014067090,79097550652,81557023841,82054952706,81799868951,82789035616,83187413264,86908597116,
